file	cds	location	codon	position
../mitogenomes/mitoannotations/NC_023383_Macquaria_australasica.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_023446_Cynoglossus_itinus.txt-	CDS	6568..8118	codon_start	1
../mitogenomes/mitoannotations/NC_023447_Colistium_nudipinnis.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_023448_Peltorhamphus_novaezeelandiae.txt-	CDS	5488..7038	codon_start	1
../mitogenomes/mitoannotations/NC_023455_Rhincodon_typus.txt-	CDS	5479..7035	codon_start	1
../mitogenomes/mitoannotations/NC_023456_Sebastes_inermis.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_023458_Decapterus_macrosoma.txt-	CDS	5515..7065	codon_start	1
../mitogenomes/mitoannotations/NC_023461_Microphysogobio_tafangensis.txt-	CDS	5490..7040	codon_start	1
../mitogenomes/mitoannotations/NC_023466_Pampus_argenteus.txt-	CDS	5579..7132	codon_start	1
../mitogenomes/mitoannotations/NC_023468_Boleophthalmus_boddarti.txt-	CDS	5474..7027	codon_start	1
../mitogenomes/mitoannotations/NC_023470_Heterotilapia_buttikoferi.txt-	CDS	5485..7080	codon_start	1
../mitogenomes/mitoannotations/NC_023472_Sinocyclocheilus_anophthalmus.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_023473_Cobitis_melanoleuca_granoei.txt-	CDS	5462..7012	codon_start	1
../mitogenomes/mitoannotations/NC_023475_Pleurogrammus_monopterygius.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_023505_Dipturus_kwangtungensis.txt-	CDS	5476..7032	codon_start	1
../mitogenomes/mitoannotations/NC_023520_Carcharias_taurus.txt-	CDS	5508..7061	codon_start	1
../mitogenomes/mitoannotations/NC_023521_Carcharhinus_sorrah.txt-	CDS	5464..7020	codon_start	1
../mitogenomes/mitoannotations/NC_023522_Carcharhinus_leucas.txt-	CDS	5461..7017	codon_start	1
../mitogenomes/mitoannotations/NC_023524_Alepes_kleinii.txt-	CDS	5527..7077	codon_start	1
../mitogenomes/mitoannotations/NC_023525_Himantura_granulata.txt-	CDS	5509..7065	codon_start	1
../mitogenomes/mitoannotations/NC_023526_Vieja_melanura.txt-	CDS	5470..7032	codon_start	1
../mitogenomes/mitoannotations/NC_023527_Mustelus_griseus.txt-	CDS	5458..7014	codon_start	1
../mitogenomes/mitoannotations/NC_023531_Schizothorax_plagiostomus.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_023534_Megalobrama_amblycephala_x_Parabramis_pekinensis.txt-	CDS	5498..7048	codon_start	1
../mitogenomes/mitoannotations/NC_023538_Coilia_grayii.txt-	CDS	5473..7017	codon_start	1
../mitogenomes/mitoannotations/NC_023539_Liachirus_melanospilos.txt-	CDS	5525..7075	codon_start	1
../mitogenomes/mitoannotations/NC_023768_Achirus_lineatus.txt-	CDS	5505..7064	codon_start	1
../mitogenomes/mitoannotations/NC_023769_Trinectes_maculatus.txt-	CDS	5505..7064	codon_start	1
../mitogenomes/mitoannotations/NC_023781_Abbottina_rivularis.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_023786_Parazacco_spilurus.txt-	CDS	5497..7047	codon_start	1
../mitogenomes/mitoannotations/NC_023793_Gymnodiptychus_pachycheilus.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_023797_Metzia_mesembrinum.txt-	CDS	5489..7039	codon_start	1
../mitogenomes/mitoannotations/NC_023799_Onychostoma_macrolepis.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_023802_Phoxinus_ujmonensis.txt-	CDS	5490..7040	codon_start	1
../mitogenomes/mitoannotations/NC_023803_Paramisgurnus_dabryanus.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_023804_Thamnaconus_tessellatus.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_023807_Maccullochella_peelii.txt-	CDS	5488..7038	codon_start	1
../mitogenomes/mitoannotations/NC_023808_Pastinachus_atrus.txt-	CDS	5505..7061	codon_start	1
../mitogenomes/mitoannotations/NC_023824_Nematalosa_nasus.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_023826_Amphiprion_polymnus.txt-	CDS	5485..7050	codon_start	1
../mitogenomes/mitoannotations/NC_023827_Amphilophus_citrinellus.txt-	CDS	5468..7030	codon_start	1
../mitogenomes/mitoannotations/NC_023828_Lophius_litulon.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_023829_Schizothorax_prenanti.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_023837_Huso_dauricus.txt-	CDS	5503..7056	codon_start	1
../mitogenomes/mitoannotations/NC_023923_Clarias_batrachus.txt-	CDS	5463..7019	codon_start	1
../mitogenomes/mitoannotations/NC_023924_Pangasius_pangasius.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_023941_Clarias_fuscus.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_023944_Zearaja_chilensis.txt-	CDS	5474..7030	codon_start	1
../mitogenomes/mitoannotations/NC_023947_Cobitis_elongatoides.txt-	CDS	5441..6991	codon_start	1
../mitogenomes/mitoannotations/NC_023948_Carcharhinus_amblyrhynchoides.txt-	CDS	5461..7017	codon_start	1
../mitogenomes/mitoannotations/NC_023951_Rhinobatos_schlegelii.txt-	CDS	5493..7049	codon_start	1
../mitogenomes/mitoannotations/NC_023952_Rexea_solandri.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_023954_Selar_crumenophthalmus.txt-	CDS	5523..7073	codon_start	1
../mitogenomes/mitoannotations/NC_023966_Amphiprion_percula.txt-	CDS	5484..7049	codon_start	1
../mitogenomes/mitoannotations/NC_023967_Amphiprion_clarkii.txt-	CDS	5486..7051	codon_start	1
../mitogenomes/mitoannotations/NC_023968_Carangoides_malabaricus.txt-	CDS	5510..7060	codon_start	1
../mitogenomes/mitoannotations/NC_023972_Nemipterus_japonicus.txt-	CDS	5561..7111	codon_start	1
../mitogenomes/mitoannotations/NC_023973_Pseudaesopia_japonica.txt-	CDS	5488..7044	codon_start	1
../mitogenomes/mitoannotations/NC_023974_Pardachirus_pavoninus.txt-	CDS	5488..7035	codon_start	1
../mitogenomes/mitoannotations/NC_023975_Belligobio_nummifer.txt-	CDS	5492..7042	codon_start	1
../mitogenomes/mitoannotations/NC_023976_Hemibagrus_guttatus.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_023977_Mastacembelus_armatus.txt-	CDS	5448..6998	codon_start	1
../mitogenomes/mitoannotations/NC_023979_Schizopyge_dolichonema.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_023980_Saurida_microlepis.txt-	CDS	5441..6991	codon_start	1
../mitogenomes/mitoannotations/NC_024026_Trachinotus_blochii.txt-	CDS	5518..7068	codon_start	1
../mitogenomes/mitoannotations/NC_024032_Salmo_trutta.txt-	CDS	5475..7025	codon_start	1
../mitogenomes/mitoannotations/NC_024039_Epinephelus_tukula.txt-	CDS	5499..7049	codon_start	1
../mitogenomes/mitoannotations/NC_024044_Pampus_chinensis.txt-	CDS	5487..7037	codon_start	1
../mitogenomes/mitoannotations/NC_024049_Leptobotia_microphthalma.txt-	CDS	5398..6948	codon_start	1
../mitogenomes/mitoannotations/NC_024055_Carcharhinus_acronotus.txt-	CDS	5466..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024058_Mogurnda_adspersa.txt-	CDS	5473..7026	codon_start	1
../mitogenomes/mitoannotations/NC_024059_Cirrhigaleus_australis.txt-	CDS	5474..7030	codon_start	1
../mitogenomes/mitoannotations/NC_024086_Siganus_puellus.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_024088_Siganus_guttatus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_024100_Cephalopholis_sexmaculata.txt-	CDS	5516..7066	codon_start	1
../mitogenomes/mitoannotations/NC_024101_Isurus_paucus.txt-	CDS	5464..7017	codon_start	1
../mitogenomes/mitoannotations/NC_024102_Gymnura_poecilura.txt-	CDS	5487..7043	codon_start	1
../mitogenomes/mitoannotations/NC_024108_Grammistes_sexlineatus.txt-	CDS	5500..7050	codon_start	1
../mitogenomes/mitoannotations/NC_024109_Protosalanx_hyalocranius.txt-	CDS	5490..7040	codon_start	1
../mitogenomes/mitoannotations/NC_024110_Pristiophorus_japonicus.txt-	CDS	5466..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024163_Platysmacheilus_exiguus.txt-	CDS	5493..7043	codon_start	1
../mitogenomes/mitoannotations/NC_024178_Atractosteus_tropicus.txt-	CDS	5495..7048	codon_start	1
../mitogenomes/mitoannotations/NC_024183_Cultrichthys_compressocorpus.txt-	CDS	5497..7047	codon_start	1
../mitogenomes/mitoannotations/NC_024184_Trachinotus_carolinus.txt-	CDS	5513..7063	codon_start	1
../mitogenomes/mitoannotations/NC_024185_Draconetta_xenica.txt-	CDS	5487..7043	codon_start	1
../mitogenomes/mitoannotations/NC_024186_Solenostomus_paradoxus.txt-	CDS	5364..6914	codon_start	1
../mitogenomes/mitoannotations/NC_024187_Doryrhamphus_japonicus.txt-	CDS	5454..7004	codon_start	1
../mitogenomes/mitoannotations/NC_024188_Mulloidichthys_vanicolensis.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_024189_Dactyloptena_orientalis.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_024190_Fistularia_petimba.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_024191_Phycodurus_eques.txt-	CDS	5447..6997	codon_start	1
../mitogenomes/mitoannotations/NC_024192_Parupeneus_multifasciatus.txt-	CDS	5505..7055	codon_start	1
../mitogenomes/mitoannotations/NC_024193_Neosynchiropus_moyeri.txt-	CDS	5474..7018	codon_start	1
../mitogenomes/mitoannotations/NC_024194_Callionymus_enneactis.txt-	CDS	5427..6971	codon_start	1
../mitogenomes/mitoannotations/NC_024195_Synchiropus_splendidus.txt-	CDS	5444..6988	codon_start	1
../mitogenomes/mitoannotations/NC_024197_Hoplolatilus_cuniculus.txt-	CDS	5939..7489	codon_start	1
../mitogenomes/mitoannotations/NC_024199_Takifugu_flavidus.txt-	CDS	5446..7005	codon_start	1
../mitogenomes/mitoannotations/NC_024236_Sparus_aurata.txt-	CDS	5478..7043	codon_start	1
../mitogenomes/mitoannotations/NC_024238_Poecilia_reticulata.txt-	CDS	5461..7017	codon_start	1
../mitogenomes/mitoannotations/NC_024263_Samariscus_latus.txt-	CDS	10794..12344	codon_start	1
../mitogenomes/mitoannotations/NC_024269_Lamna_ditropis.txt-	CDS	5459..7012	codon_start	1
../mitogenomes/mitoannotations/NC_024273_Hemibagrus_nemurus.txt-	CDS	5460..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024274_Barbonymus_schwanefeldii.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_024276_Squatina_japonica.txt-	CDS	5452..7008	codon_start	1
../mitogenomes/mitoannotations/NC_024277_Chanodichthys_recurviceps.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_024278_Hemibagrus_wyckioides.txt-	CDS	5457..7007	codon_start	1
../mitogenomes/mitoannotations/NC_024279_Pseudobagrus_emarginatus.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_024284_Carcharhinus_melanopterus.txt-	CDS	5462..7018	codon_start	1
../mitogenomes/mitoannotations/NC_024285_Aseraggodes_kobensis.txt-	CDS	5525..7084	codon_start	1
../mitogenomes/mitoannotations/NC_024294_Ptychidio_jordani.txt-	CDS	5483..7033	codon_start	1
../mitogenomes/mitoannotations/NC_024422_Megalobrama_skolkovii.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_024423_Rhinogobio_typus.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_024430_Paracanthobrama_guichenoti.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_024431_Coreoperca_loona.txt-	CDS	5478..7037	codon_start	1
../mitogenomes/mitoannotations/NC_024432_Siniperca_roulei.txt-	CDS	5476..7035	codon_start	1
../mitogenomes/mitoannotations/NC_024433_Siniperca_undulata.txt-	CDS	5478..7037	codon_start	1
../mitogenomes/mitoannotations/NC_024434_Pareuchiloglanis_sinensis.txt-	CDS	5519..7066	codon_start	1
../mitogenomes/mitoannotations/NC_024436_Gadopsis_marmoratus.txt-	CDS	5416..6966	codon_start	1
../mitogenomes/mitoannotations/NC_024527_Hemibarbus_medius.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_024528_Leuciscus_baicalensis.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_024530_Hippocampus_ingens.txt-	CDS	5463..7016	codon_start	1
../mitogenomes/mitoannotations/NC_024531_Liza_haematocheila.txt-	CDS	5468..7063	codon_start	1
../mitogenomes/mitoannotations/NC_024534_Sinogastromyzon_sichangensis.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_024536_Hippocampus_barbouri.txt-	CDS	5463..7016	codon_start	1
../mitogenomes/mitoannotations/NC_024537_Ptychobarbus_dipogon.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_024540_Rhinogobio_cylindricus.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_024549_Sebastes_oblongus.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_024556_Decapterus_maruadsi.txt-	CDS	5514..7064	codon_start	1
../mitogenomes/mitoannotations/NC_024561_Squalidus_gracilis.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_024566_Tanakia_lanceolata.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024570_Pteroplatytrygon_violacea.txt-	CDS	5512..7071	codon_start	1
../mitogenomes/mitoannotations/NC_024572_Lutjanus_johnii.txt-	CDS	5598..7148	codon_start	1
../mitogenomes/mitoannotations/NC_024573_Protonibea_diacanthus.txt-	CDS	5504..7060	codon_start	1
../mitogenomes/mitoannotations/NC_024574_Xenophysogobio_boulengeri.txt-	CDS	5500..7050	codon_start	1
../mitogenomes/mitoannotations/NC_024578_Discogobio_tetrabarbatus.txt-	CDS	5482..7032	codon_start	1
../mitogenomes/mitoannotations/NC_024580_Platax_teira.txt-	CDS	5484..7034	codon_start	1
../mitogenomes/mitoannotations/NC_024585_Salvelinus_curilus.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024587_Plectorhinchus_cinctus.txt-	CDS	5489..7051	codon_start	1
../mitogenomes/mitoannotations/NC_024588_Pseudogyrinocheilus_prochilus.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_024596_Carcharhinus_plumbeus.txt-	CDS	5466..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024597_Triplophysa_anterodorsalis.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_024598_Jinshaia_sinensis.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_024599_Pavoraja_nitida.txt-	CDS	5467..7023	codon_start	1
../mitogenomes/mitoannotations/NC_024606_Jinshaia_abbreviata.txt-	CDS	5468..7018	codon_start	1
../mitogenomes/mitoannotations/NC_024609_Lepturichthys_fimbriata.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_024610_Solea_ovata.txt-	CDS	5457..7007	codon_start	1
../mitogenomes/mitoannotations/NC_024611_Triplophysa_siluroides.txt-	CDS	5466..7016	codon_start	1
../mitogenomes/mitoannotations/NC_024621_Schizothorax_chongi.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024623_Megalobrama_amblycephala_x_Ancherythroculter_nigrocauda.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_024634_Ladislavia_taczanowskii.txt-	CDS	5494..7044	codon_start	1
../mitogenomes/mitoannotations/NC_024645_Culter_alburnus_x_Ancherythroculter_nigrocauda.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_024672_Glyptothorax_sinensis.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_024674_Brachymystax_tumensis.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_024729_Metzia_longinasus.txt-	CDS	5488..7038	codon_start	1
../mitogenomes/mitoannotations/NC_024737_Paraneetroplus_synspilus_x_Amphilophus_citrinellus.txt-	CDS	5469..7031	codon_start	1
../mitogenomes/mitoannotations/NC_024739_Cottus_dzungaricus.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_024746_Pterois_miles.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_024749_Chanodichthys_erythropterus.txt-	CDS	5500..7050	codon_start	1
../mitogenomes/mitoannotations/NC_024752_Anabas_testudineus.txt-	CDS	5464..7023	codon_start	1
../mitogenomes/mitoannotations/NC_024753_Macropodus_ocellatus.txt-	CDS	5482..7041	codon_start	1
../mitogenomes/mitoannotations/NC_024833_Schizothorax_pseudoaksaiensis.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_024834_Elopichthys_bambusa.txt-	CDS	5500..7050	codon_start	1
../mitogenomes/mitoannotations/NC_024835_Petenia_splendida.txt-	CDS	5463..7025	codon_start	1
../mitogenomes/mitoannotations/NC_024836_Saurida_umeyoshii.txt-	CDS	5448..6998	codon_start	1
../mitogenomes/mitoannotations/NC_024837_Gnathopogon_polytaenia.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_024840_Amphiprion_frenatus.txt-	CDS	5488..7053	codon_start	1
../mitogenomes/mitoannotations/NC_024841_Amphiprion_perideraion.txt-	CDS	5483..7048	codon_start	1
../mitogenomes/mitoannotations/NC_024842_Premnas_biaculeatus.txt-	CDS	5486..7051	codon_start	1
../mitogenomes/mitoannotations/NC_024844_Acrossocheilus_kreyenbergii.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_024846_Percilia_irwini.txt-	CDS	5511..7061	codon_start	1
../mitogenomes/mitoannotations/NC_024847_Bostockia_porosa.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_024848_Gadopsis_bispinosus.txt-	CDS	5447..6997	codon_start	1
../mitogenomes/mitoannotations/NC_024849_Macquaria_ambigua.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_024850_Percalates_novemaculeata.txt-	CDS	5478..7034	codon_start	1
../mitogenomes/mitoannotations/NC_024851_Nannoperca_variegata.txt-	CDS	5498..7048	codon_start	1
../mitogenomes/mitoannotations/NC_024852_Howella_brodiei.txt-	CDS	5485..7044	codon_start	1
../mitogenomes/mitoannotations/NC_024853_Tilodon_sexfasciatum.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_024854_Bidyanus_bidyanus.txt-	CDS	5602..7167	codon_start	1
../mitogenomes/mitoannotations/NC_024857_Cirrhitichthys_aprinus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_024858_Cheilodactylus_zonatus.txt-	CDS	5486..7036	codon_start	1
../mitogenomes/mitoannotations/NC_024862_Carcharhinus_macloti.txt-	CDS	5458..7014	codon_start	1
../mitogenomes/mitoannotations/NC_024876_Siniperca_chuatsi_x_Siniperca_scherzeri.txt-	CDS	5478..7037	codon_start	1
../mitogenomes/mitoannotations/NC_024879_Siniperca_scherzeri_x_Siniperca_chuatsi.txt-	CDS	5473..7032	codon_start	1
../mitogenomes/mitoannotations/NC_024880_Schizopygopsis_malacanthus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_024881_Siganus_canaliculatus.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_024883_Chirostoma_humboldtianum.txt-	CDS	5476..7026	codon_start	1
../mitogenomes/mitoannotations/NC_024885_Rhodeus_lighti.txt-	CDS	5482..7032	codon_start	1
../mitogenomes/mitoannotations/NC_024921_Heteromycteris_japonicus.txt-	CDS	5541..7091	codon_start	1
../mitogenomes/mitoannotations/NC_024930_Microphysogobio_fukiensis.txt-	CDS	5493..7043	codon_start	1
../mitogenomes/mitoannotations/NC_024934_Acrossocheilus_stenotaeniatus.txt-	CDS	5483..7033	codon_start	1
../mitogenomes/mitoannotations/NC_024937_Zapteryx_exasperata.txt-	CDS	5482..7038	codon_start	1
../mitogenomes/mitoannotations/NC_024938_Brycon_orbignyanus.txt-	CDS	5475..7031	codon_start	1
../mitogenomes/mitoannotations/NC_024939_Prochilodus_lineatus.txt-	CDS	5472..7019	codon_start	1
../mitogenomes/mitoannotations/NC_024940_Piaractus_mesopotamicus.txt-	CDS	5486..7042	codon_start	1
../mitogenomes/mitoannotations/NC_024941_Salminus_brasiliensis.txt-	CDS	5452..7008	codon_start	1
../mitogenomes/mitoannotations/NC_024946_Arnoglossus_polyspilus.txt-	CDS	5286..6836	codon_start	1
../mitogenomes/mitoannotations/NC_024947_Bothus_pantherinus.txt-	CDS	5277..6827	codon_start	1
../mitogenomes/mitoannotations/NC_024948_Citharoides_macrolepidotus.txt-	CDS	5626..7188	codon_start	1
../mitogenomes/mitoannotations/NC_024949_Crossorhombus_kobensis.txt-	CDS	5224..6774	codon_start	1
../mitogenomes/mitoannotations/NC_024950_Cyclopsetta_fimbriata.txt-	CDS	5525..7072	codon_start	1
../mitogenomes/mitoannotations/NC_024951_Laeops_lanceolata.txt-	CDS	5255..6817	codon_start	1
../mitogenomes/mitoannotations/NC_024952_Lepidoblepharon_ophthalmolepis.txt-	CDS	5910..7469	codon_start	1
../mitogenomes/mitoannotations/NC_024953_Neoachiropsetta_milfordi.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_025199_Zebrias_zebrinus.txt-	CDS	5496..7046	codon_start	1
../mitogenomes/mitoannotations/NC_025225_Channa_asiatica.txt-	CDS	5471..7021	codon_start	1
../mitogenomes/mitoannotations/NC_025242_Cottus_czerskii.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_025286_Nipponocypris_koreanus.txt-	CDS	5497..7047	codon_start	1
../mitogenomes/mitoannotations/NC_025290_Pterois_volitans.txt-	CDS	5492..7042	codon_start	1
../mitogenomes/mitoannotations/NC_025297_Metahomaloptera_omeiensis.txt-	CDS	5467..7017	codon_start	1
../mitogenomes/mitoannotations/NC_025298_Sillago_indica.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_025300_Xenophysogobio_nudicorpa.txt-	CDS	5495..7045	codon_start	1
../mitogenomes/mitoannotations/NC_025301_Rhabdosargus_sarba.txt-	CDS	5475..7040	codon_start	1
../mitogenomes/mitoannotations/NC_025303_Ptychobarbus_kaznakovi.txt-	CDS	5473..7023	codon_start	1
../mitogenomes/mitoannotations/NC_025307_Nibea_coibor.txt-	CDS	5491..7047	codon_start	1
../mitogenomes/mitoannotations/NC_025315_Piaractus_brachypomus.txt-	CDS	5487..7043	codon_start	1
../mitogenomes/mitoannotations/NC_025317_Siniperca_chuatsi_x_Siniperca_knerii.txt-	CDS	5476..7035	codon_start	1
../mitogenomes/mitoannotations/NC_025319_Discogobio_yunnanensis.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_025321_Homatula_potanini.txt-	CDS	5465..7015	codon_start	1
../mitogenomes/mitoannotations/NC_025326_Rhodeus_sericeus.txt-	CDS	5478..7028	codon_start	1
../mitogenomes/mitoannotations/NC_025328_Squatina_formosa.txt-	CDS	5454..7010	codon_start	1
../mitogenomes/mitoannotations/NC_025336_Rasbora_trilineata.txt-	CDS	5482..7032	codon_start	1
../mitogenomes/mitoannotations/NC_025337_Sillago_asiatica.txt-	CDS	5480..7030	codon_start	1
../mitogenomes/mitoannotations/NC_025498_Raja_pulchra.txt-	CDS	5473..7029	codon_start	1
../mitogenomes/mitoannotations/NC_025512_Narcine_entemedor.txt-	CDS	5475..7031	codon_start	1
../mitogenomes/mitoannotations/NC_025515_Tanakia_limbata.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_025517_Plectorhinchus_lineatus.txt-	CDS	5492..7054	codon_start	1
../mitogenomes/mitoannotations/NC_025519_Thunnus_atlanticus.txt-	CDS	5477..7027	codon_start	1
../mitogenomes/mitoannotations/NC_025520_Carcharhinus_longimanus.txt-	CDS	5463..7019	codon_start	1
../mitogenomes/mitoannotations/NC_025552_Ichthyomyzon_fossor.txt-	CDS	5334..6890	codon_start	1
../mitogenomes/mitoannotations/NC_025553_Ichthyomyzon_unicuspis.txt-	CDS	5334..6890	codon_start	1
../mitogenomes/mitoannotations/NC_025555_Oreochromis_esculentus.txt-	CDS	5472..7067	codon_start	1
../mitogenomes/mitoannotations/NC_025562_Garra_imberba.txt-	CDS	5485..7035	codon_start	1
../mitogenomes/mitoannotations/NC_025565_Megalaspis_cordyla.txt-	CDS	5520..7070	codon_start	1
../mitogenomes/mitoannotations/NC_025566_Alectis_ciliaris.txt-	CDS	5507..7057	codon_start	1
../mitogenomes/mitoannotations/NC_025576_Coregonus_peled.txt-	CDS	5472..7022	codon_start	1
../mitogenomes/mitoannotations/NC_025578_Squatina_nebulosa.txt-	CDS	5458..7014	codon_start	1
../mitogenomes/mitoannotations/NC_025582_Eudontomyzon_morii.txt-	CDS	5337..6890	codon_start	1
../mitogenomes/mitoannotations/NC_025583_Lampetra_appendix.txt-	CDS	5337..6890	codon_start	1
../mitogenomes/mitoannotations/NC_025584_Hypostomus_plecostomus.txt-	CDS	5469..7019	codon_start	1
../mitogenomes/mitoannotations/NC_025585_Platydoras_armatulus.txt-	CDS	5481..7031	codon_start	1
../mitogenomes/mitoannotations/NC_025588_Siganus_vulpinus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_025589_Hucho_hucho.txt-	CDS	5470..7020	codon_start	1
../mitogenomes/mitoannotations/NC_025590_Ctenopharyngodon_idellus_x_Elopichthys_bambusa.txt-	CDS	5492..7042	codon_start	1
../mitogenomes/mitoannotations/NC_025631_Platysmacheilus_nudiventris.txt-	CDS	5491..7041	codon_start	1
../mitogenomes/mitoannotations/NC_025632_Triplophysa_robusta.txt-	CDS	5466..7016	codon_start	1
../mitogenomes/mitoannotations/NC_025638_Ponticola_kessleri.txt-	CDS	5504..7057	codon_start	1
../mitogenomes/mitoannotations/NC_025644_Carangoides_equula.txt-	CDS	5515..7065	codon_start	1
../mitogenomes/mitoannotations/NC_025646_Ochetobius_elongatus.txt-	CDS	5498..7048	codon_start	1
../mitogenomes/mitoannotations/NC_025648_Coregonus_ussuriensis.txt-	CDS	5474..7024	codon_start	1
../mitogenomes/mitoannotations/NC_025650_Diptychus_maculatus.txt-	CDS	5479..7029	codon_start	1
../mitogenomes/mitoannotations/NC_025665_Seriolella_porosa.txt-	CDS	5578..7134	codon_start	1
../mitogenomes/mitoannotations/NC_025669_Oreochromis_niloticus_x_Oreochromis_aureus.txt-	CDS	5507..7102	codon_start	1
../mitogenomes/mitoannotations/NC_025671_Andinoacara_rivulatus.txt-	CDS	5477..7039	codon_start	1
../mitogenomes/mitoannotations/NC_025767_Megaleporinus_piavussu.txt-	CDS	5474..7021	codon_start	1
../mitogenomes/mitoannotations/NC_025770_Procypris_mera.txt-	CDS	5476..7026	codon_start	1
