file	gene	location	product	grep
../mitogenomes/mitoannotations/NC_022455_Novumbra_hubbsi.txt:	rRNA	69..1008	product	12S rRNA
../mitogenomes/mitoannotations/NC_022456_Umbra_pygmaea.txt:	rRNA	69..1008	product	12S rRNA
../mitogenomes/mitoannotations/NC_022458_Metzia_formosae.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_022464_Johnius_belangerii.txt:	rRNA	16195..17152	product	12S rRNA
../mitogenomes/mitoannotations/NC_022465_Spinibarbus_sinensis.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022475_Sarcocheilichthys_sinensis.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022477_Kurtus_gulliveri.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022478_Istiophorus_albicans.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_022479_Trichogaster_lalius.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_022480_Parachanna_insignis.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022481_Platycephalus_indicus.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_022482_Dysalotus_alcocki.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_022483_Champsodon_cf_snyderi_CBM-ZF_10876.txt:	rRNA	72..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_022484_Sphyraena_barracuda.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022485_Eumegistus_illustris.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_022486_Taractes_asper.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_022487_Pteraclis_aesticola.txt:	rRNA	69..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022488_Kali_indica.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_022489_Sphyraena_japonica.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022490_Nesiarchus_nasutus.txt:	rRNA	71..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_022491_Promethichthys_prometheus.txt:	rRNA	72..1036	product	12S rRNA
../mitogenomes/mitoannotations/NC_022492_Thyrsitoides_marleyi.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022493_Ruvettus_pretiosus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_022494_Assurger_anzac.txt:	rRNA	71..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_022495_Evoxymetopon_poeyi.txt:	rRNA	71..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_022496_Gymnosarda_unicolor.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_022497_Ariomma_lurida.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022498_Ariomma_indicum.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022499_Tetragonurus_cuvieri.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_022500_Tetragonurus_atlanticus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_022501_Pampus_punctatissimus.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022502_Peprilus_triacanthus.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_022503_Rexea_nakamurai.txt:	rRNA	70..1039	product	12S rRNA
../mitogenomes/mitoannotations/NC_022504_Benthodesmus_tenuis.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022505_Epinnula_magistralis.txt:	rRNA	69..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022506_Aphanopus_carbo.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022507_Pomatomus_saltatrix.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022508_Echeneis_naucrates.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_022509_Epinephelus_merra.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022510_Apogon_semilineatus.txt:	rRNA	69..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022511_Pterapogon_kauderni.txt:	rRNA	69..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022512_Paracirrhites_arcatus.txt:	rRNA	69..1040	product	12S rRNA
../mitogenomes/mitoannotations/NC_022678_Parabramis_pekinensis.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_022679_Sphyrna_lewini.txt:	rRNA	72..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022690_Rhodeus_shitaiensis.txt:	rRNA	69..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022691_Isurus_oxyrinchus.txt:	rRNA	71..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022692_Rhinogobius_giurinus.txt:	rRNA	69..1040	product	12S rRNA
../mitogenomes/mitoannotations/NC_022702_Tor_sinensis.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022704_Microphysogobio_brevirostris.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_022705_Pseudobagrus_trilineatus.txt:	rRNA	71..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022706_Odontobutis_potamophila.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022707_Trachinotus_ovatus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022711_Plagiognathops_microlepis.txt:	rRNA	70..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_022712_Misgurnus_mohoity.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_022713_Channa_marulius.txt:	rRNA	71..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_022717_Cobitis_lutheri.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_022718_Oxygymnocypris_stewartii.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022720_Rhinogobio_ventralis.txt:	rRNA	70..1030	product	12S rRNA
../mitogenomes/mitoannotations/NC_022721_Rhodeus_sinensis.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022722_Hippocampus_erectus.txt:	rRNA	72..1009	product	12S rRNA
../mitogenomes/mitoannotations/NC_022723_Silurus_soldatovi.txt:	rRNA	71..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_022724_Hasemania_nana.txt:	rRNA	70..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_022725_Pseudobagrus_ondon.txt:	rRNA	71..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022726_Pseudobagrus_albomarginatus.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022728_Helostoma_temminkii.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022729_Chlamydoselachus_anguineus.txt:	rRNA	68..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_022730_Heptranchias_perlo.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022731_Notorynchus_cepedianus.txt:	rRNA	70..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_022732_Hexanchus_griseus.txt:	rRNA	71..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022733_Hexanchus_nakamurai.txt:	rRNA	71..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022734_Somniosus_pacificus.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022735_Pseudotriakis_microdon.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022818_Odontobutis_sinensis.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022819_Prionace_glauca.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022821_Pristis_clavata.txt:	rRNA	70..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_022822_Alopias_pelagicus.txt:	rRNA	71..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_022836_Scleropages_jardinii.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_022837_Aetobatus_flagellum.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_022838_Sicyopterus_lagocephalus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022841_Rhinobatos_hynnicephalus.txt:	rRNA	70..1034	product	12S rRNA
../mitogenomes/mitoannotations/NC_022844_Salvelinus_leucomaenis.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_022845_Saurogobio_dabryi.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_022848_Epinephelus_bleekeri.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022851_Leptobotia_rubrilabris.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022852_Pseudobrama_simoni.txt:	rRNA	70..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_022854_Misgurnus_bipartitus.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022855_Aspiorhynchus_laticeps.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022856_Pethia_conchonius.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022858_Barbatula_nuda.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022866_Schizopyge_niger.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022867_Schizothorax_esocinus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022869_Onychostoma_rara.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_022923_Liobagrus_marginatus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022925_Thymallus_grubii.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_022929_Hemiculter_leucisculus.txt:	rRNA	70..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_022930_Romanogobio_tenuicorpus.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022931_Gobiobotia_intermedia.txt:	rRNA	70..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_022932_Caranx_ignobilis.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_022934_Sarcocheilichthys_lacustris.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_022940_Monotrete_leiurus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_022941_Garra_rufa.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022942_Labeo_chrysophekadion.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022943_Labeo_pierrei.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_022944_Garra_spilota.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_022945_Labeo_angra.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_022946_Osteochilus_nashii.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022947_Labiobarbus_ocellatus.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_022948_Schismatorhynchos_nukta.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022949_Labeo_cyclorhynchus.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022950_Henicorhynchus_lineatus.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_022951_Osteochilus_schlegelii.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_022952_Thynnichthys_polylepis.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022953_Garra_flavatra.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_022954_Labiobarbus_leptocheilus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_022955_Labiobarbus_lineatus.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022956_Labeo_lineatus.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_022960_Campylomormyrus_compressirostris.txt:	rRNA	71..1051	product	12S rRNA
../mitogenomes/mitoannotations/NC_023101_Acanthorhodeus_chankaensis.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_023105_Zacco_platypus.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023106_Mystacoleucus_marginatus.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023116_Potamotrygon_motoro.txt:	rRNA	69..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_023129_Pleurogrammus_azonus.txt:	rRNA	69..1013	product	12S rRNA
../mitogenomes/mitoannotations/NC_023222_Hemibagrus_spilopterus.txt:	rRNA	71..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_023223_Mystus_rhegma.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023224_Cynoglossus_sinicus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023225_Zebrias_quagga.txt:	rRNA	69..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_023226_Cynoglossus_bilineatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023227_Paraplagusia_bilineata.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023228_Paraplagusia_blochii.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023229_Cynoglossus_puncticeps.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_023230_Cynoglossus_lineolatus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023231_Cyclocheilichthys_enoplos.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023258_Pampus_echinogaster.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023265_Sebastes_koreanus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_023266_Cetorhinus_maximus.txt:	rRNA	71..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023267_Plesiomyzon_baotingensis.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023269_Esox_reichertii.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_023272_Polypterus_palmas_buettikoferi.txt:	rRNA	72..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_023336_Squalidus_argentatus.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_023353_Mugilogobius_abei.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023361_Glyphis_garricki.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_023365_Schizothorax_labiatus.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023366_Schizothorax_progastus.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023376_Rita_rita.txt:	rRNA	71..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023378_Acrossocheilus_fasciatus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_023383_Macquaria_australasica.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_023446_Cynoglossus_itinus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_023447_Colistium_nudipinnis.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_023448_Peltorhamphus_novaezeelandiae.txt:	rRNA	69..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_023455_Rhincodon_typus.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023456_Sebastes_inermis.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_023458_Decapterus_macrosoma.txt:	rRNA	69..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_023461_Microphysogobio_tafangensis.txt:	rRNA	70..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_023466_Pampus_argenteus.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023468_Boleophthalmus_boddarti.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023470_Heterotilapia_buttikoferi.txt:	rRNA	70..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_023472_Sinocyclocheilus_anophthalmus.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023473_Cobitis_melanoleuca_granoei.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023475_Pleurogrammus_monopterygius.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_023505_Dipturus_kwangtungensis.txt:	rRNA	70..1037	product	12S rRNA
../mitogenomes/mitoannotations/NC_023520_Carcharias_taurus.txt:	rRNA	71..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_023521_Carcharhinus_sorrah.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023522_Carcharhinus_leucas.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023524_Alepes_kleinii.txt:	rRNA	69..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_023525_Himantura_granulata.txt:	rRNA	70..1033	product	12S rRNA
../mitogenomes/mitoannotations/NC_023526_Vieja_melanura.txt:	rRNA	70..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_023527_Mustelus_griseus.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_023531_Schizothorax_plagiostomus.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023534_Megalobrama_amblycephala_x_Parabramis_pekinensis.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_023538_Coilia_grayii.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_023539_Liachirus_melanospilos.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023768_Achirus_lineatus.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023769_Trinectes_maculatus.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_023781_Abbottina_rivularis.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_023786_Parazacco_spilurus.txt:	rRNA	70..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_023793_Gymnodiptychus_pachycheilus.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_023797_Metzia_mesembrinum.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_023799_Onychostoma_macrolepis.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023802_Phoxinus_ujmonensis.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023803_Paramisgurnus_dabryanus.txt:	rRNA	70..1022	product	12S rRNA
../mitogenomes/mitoannotations/NC_023804_Thamnaconus_tessellatus.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_023807_Maccullochella_peelii.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023808_Pastinachus_atrus.txt:	rRNA	71..1040	product	12S rRNA
../mitogenomes/mitoannotations/NC_023824_Nematalosa_nasus.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_023826_Amphiprion_polymnus.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_023827_Amphilophus_citrinellus.txt:	rRNA	70..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_023828_Lophius_litulon.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_023829_Schizothorax_prenanti.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023837_Huso_dauricus.txt:	rRNA	69..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_023923_Clarias_batrachus.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023924_Pangasius_pangasius.txt:	rRNA	71..1029	product	12S rRNA
../mitogenomes/mitoannotations/NC_023941_Clarias_fuscus.txt:	rRNA	70..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023944_Zearaja_chilensis.txt:	rRNA	70..1035	product	12S rRNA
../mitogenomes/mitoannotations/NC_023947_Cobitis_elongatoides.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_023948_Carcharhinus_amblyrhynchoides.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_023951_Rhinobatos_schlegelii.txt:	rRNA	70..1030	product	12S rRNA
../mitogenomes/mitoannotations/NC_023952_Rexea_solandri.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023954_Selar_crumenophthalmus.txt:	rRNA	71..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_023966_Amphiprion_percula.txt:	rRNA	70..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_023967_Amphiprion_clarkii.txt:	rRNA	70..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_023968_Carangoides_malabaricus.txt:	rRNA	69..1021	product	12S rRNA
../mitogenomes/mitoannotations/NC_023972_Nemipterus_japonicus.txt:	rRNA	72..1048	product	12S rRNA
../mitogenomes/mitoannotations/NC_023973_Pseudaesopia_japonica.txt:	rRNA	69..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_023974_Pardachirus_pavoninus.txt:	rRNA	70..1034	product	12S rRNA
../mitogenomes/mitoannotations/NC_023975_Belligobio_nummifer.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_023976_Hemibagrus_guttatus.txt:	rRNA	71..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_023977_Mastacembelus_armatus.txt:	rRNA	70..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_023979_Schizopyge_dolichonema.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_023980_Saurida_microlepis.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_024026_Trachinotus_blochii.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_024032_Salmo_trutta.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_024039_Epinephelus_tukula.txt:	rRNA	70..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_024044_Pampus_chinensis.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_024049_Leptobotia_microphthalma.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_024055_Carcharhinus_acronotus.txt:	rRNA	71..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_024058_Mogurnda_adspersa.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_024059_Cirrhigaleus_australis.txt:	rRNA	70..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_024086_Siganus_puellus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_024088_Siganus_guttatus.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_024100_Cephalopholis_sexmaculata.txt:	rRNA	71..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_024101_Isurus_paucus.txt:	rRNA	71..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_024102_Gymnura_poecilura.txt:	rRNA	71..1032	product	12S rRNA
../mitogenomes/mitoannotations/NC_024108_Grammistes_sexlineatus.txt:	rRNA	69..1016	product	12S rRNA
../mitogenomes/mitoannotations/NC_024109_Protosalanx_hyalocranius.txt:	rRNA	69..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_024110_Pristiophorus_japonicus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_024163_Platysmacheilus_exiguus.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_024178_Atractosteus_tropicus.txt:	rRNA	70..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_024183_Cultrichthys_compressocorpus.txt:	rRNA	70..1031	product	12S rRNA
../mitogenomes/mitoannotations/NC_024184_Trachinotus_carolinus.txt:	rRNA	69..1018	product	12S rRNA
../mitogenomes/mitoannotations/NC_024185_Draconetta_xenica.txt:	rRNA	70..1028	product	12S rRNA
../mitogenomes/mitoannotations/NC_024186_Solenostomus_paradoxus.txt:	rRNA	69..996	product	12S rRNA
../mitogenomes/mitoannotations/NC_024187_Doryrhamphus_japonicus.txt:	rRNA	71..1012	product	12S rRNA
../mitogenomes/mitoannotations/NC_024188_Mulloidichthys_vanicolensis.txt:	rRNA	70..1024	product	12S rRNA
../mitogenomes/mitoannotations/NC_024189_Dactyloptena_orientalis.txt:	rRNA	69..1023	product	12S rRNA
../mitogenomes/mitoannotations/NC_024190_Fistularia_petimba.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_024191_Phycodurus_eques.txt:	rRNA	71..1010	product	12S rRNA
../mitogenomes/mitoannotations/NC_024192_Parupeneus_multifasciatus.txt:	rRNA	69..1026	product	12S rRNA
../mitogenomes/mitoannotations/NC_024193_Neosynchiropus_moyeri.txt:	rRNA	70..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_024194_Callionymus_enneactis.txt:	rRNA	69..1011	product	12S rRNA
../mitogenomes/mitoannotations/NC_024195_Synchiropus_splendidus.txt:	rRNA	69..1014	product	12S rRNA
../mitogenomes/mitoannotations/NC_024197_Hoplolatilus_cuniculus.txt:	rRNA	69..1019	product	12S rRNA
../mitogenomes/mitoannotations/NC_024199_Takifugu_flavidus.txt:	rRNA	69..1015	product	12S rRNA
../mitogenomes/mitoannotations/NC_024236_Sparus_aurata.txt:	rRNA	69..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_024238_Poecilia_reticulata.txt:	rRNA	70..1017	product	12S rRNA
../mitogenomes/mitoannotations/NC_024263_Samariscus_latus.txt:	rRNA	69..1020	product	12S rRNA
../mitogenomes/mitoannotations/NC_024269_Lamna_ditropis.txt:	rRNA	71..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_024273_Hemibagrus_nemurus.txt:	rRNA	71..1027	product	12S rRNA
../mitogenomes/mitoannotations/NC_024274_Barbonymus_schwanefeldii.txt:	rRNA	70..1025	product	12S rRNA
../mitogenomes/mitoannotations/NC_024276_Squatina_japonica.txt:	rRNA	71..1025	product	12S rRNA
